ROI name    Roi_1                    Roi_2                    Roi_3                    
ROI area        0.22 cm2                 0.0813 cm2                   0.65 cm2               
user units  mean      std dev  func  mean      std dev  func  mean      std dev  func  
0            1180906  197569   no     1258682  94732.5  no     1762477  156140   no    
0             943146  192934   no      993141  84374.0  no     1619845  157037   no    
0             609854  157190   no      614958  60881.4  no     1272443  142290   no    
0             470799  147967   no      487184  58292.2  no     1132241  137809   no    
0             345868  127619   no      316130  41415.1  no      909964  124548   no    
0             261818  115071   no      254361  43170.8  no      808637  118971   no    
0             198476  100571   no      165567  33108.9  no      657396  104700   no    
0             164407   91216   no      137658  37347.3  no      579695  100370   no    
0             126099   79667   no       93749  29136.2  no      482303   93197   no    
0             115074   72695   no       83317  31703.5  no      417760   86504   no    
0              87240   64985   no       57025  28104.3  no      353700   82993   no    
0              82773   55657   no       53258  26357.9  no      309636   76197   no    
Title="Plot"
Xaxis="user units"
Yaxis="no scaling"

Line="Roi_1"
0.000000e+00	1.180906e+06
0.000000e+00	9.431457e+05
0.000000e+00	6.098541e+05
0.000000e+00	4.707989e+05
0.000000e+00	3.458684e+05
0.000000e+00	2.618180e+05
0.000000e+00	1.984756e+05
0.000000e+00	1.644075e+05
0.000000e+00	1.260992e+05
0.000000e+00	1.150736e+05
0.000000e+00	8.723970e+04
0.000000e+00	8.277255e+04

Line="Roi_2"
0.000000e+00	1.258682e+06
0.000000e+00	9.931408e+05
0.000000e+00	6.149577e+05
0.000000e+00	4.871843e+05
0.000000e+00	3.161301e+05
0.000000e+00	2.543614e+05
0.000000e+00	1.655665e+05
0.000000e+00	1.376584e+05
0.000000e+00	9.374929e+04
0.000000e+00	8.331663e+04
0.000000e+00	5.702521e+04
0.000000e+00	5.325845e+04

Line="Roi_3"
0.000000e+00	1.762477e+06
0.000000e+00	1.619845e+06
0.000000e+00	1.272443e+06
0.000000e+00	1.132241e+06
0.000000e+00	9.099636e+05
0.000000e+00	8.086374e+05
0.000000e+00	6.573955e+05
0.000000e+00	5.796949e+05
0.000000e+00	4.823032e+05
0.000000e+00	4.177598e+05
0.000000e+00	3.537000e+05
0.000000e+00	3.096365e+05

