ROI name    Roi_1                   Roi_2                   Roi_3                   
ROI area        0.23 cm2                   0.13 cm2                 0.0736 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            563167  68738.1  no     527303  84157.7  no     886168  72028.3  no    
0            454398  62349.2  no     398615  65809.5  no     785461  63061.4  no    
0            313193  53464.7  no     268345  47962.5  no     622598  54941.3  no    
0            255493  50558.9  no     204135  43543.9  no     535026  51437.6  no    
0            188269  47509.9  no     141465  34792.6  no     430802  39946.9  no    
0            157270  43526.6  no     111203  34803.5  no     377196  43458.0  no    
0            120362  42202.1  no      81188  28241.6  no     305391  34934.8  no    
0            101189  38504.7  no      68534  23318.8  no     264234  34079.7  no    
0             83400  34968.9  no      54013  24363.2  no     215016  37917.9  no    
0             73798  30087.5  no      47341  20488.0  no     186636  25442.0  no    
0             57061  29461.0  no      38969  19560.1  no     150783  27490.8  no    
0             53967  29705.5  no      36973  17305.1  no     134329  29870.1  no    
Title="Plot"
Xaxis="user units"
Yaxis="no scaling"

Line="Roi_1"
0.000000e+00	5.631675e+05
0.000000e+00	4.543980e+05
0.000000e+00	3.131930e+05
0.000000e+00	2.554928e+05
0.000000e+00	1.882686e+05
0.000000e+00	1.572704e+05
0.000000e+00	1.203617e+05
0.000000e+00	1.011889e+05
0.000000e+00	8.340036e+04
0.000000e+00	7.379806e+04
0.000000e+00	5.706136e+04
0.000000e+00	5.396711e+04

Line="Roi_2"
0.000000e+00	5.273031e+05
0.000000e+00	3.986146e+05
0.000000e+00	2.683448e+05
0.000000e+00	2.041355e+05
0.000000e+00	1.414652e+05
0.000000e+00	1.112027e+05
0.000000e+00	8.118841e+04
0.000000e+00	6.853366e+04
0.000000e+00	5.401301e+04
0.000000e+00	4.734120e+04
0.000000e+00	3.896859e+04
0.000000e+00	3.697317e+04

Line="Roi_3"
0.000000e+00	8.861679e+05
0.000000e+00	7.854609e+05
0.000000e+00	6.225982e+05
0.000000e+00	5.350265e+05
0.000000e+00	4.308018e+05
0.000000e+00	3.771959e+05
0.000000e+00	3.053907e+05
0.000000e+00	2.642340e+05
0.000000e+00	2.150156e+05
0.000000e+00	1.866365e+05
0.000000e+00	1.507831e+05
0.000000e+00	1.343289e+05

