ROI name    Roi_1                   Roi_2                   Roi_3                   Roi_4                   
ROI area        0.28 cm2                 0.0879 cm2                   0.16 cm2                 0.0703 cm2               
user units  mean     std dev  func  mean     std dev  func  mean     std dev  func  mean     std dev  func  
0            172057   54891   no     169366  40220.4  no     191014   55471   no     161788   32394   no    
0            172893   51628   no     167854  33048.6  no     177354   43650   no     165668   18791   no    
0            173853   52699   no     161666  46199.4  no     176916   43651   no     154041   23107   no    
0            175422   60323   no     160234  42830.0  no     177360   53051   no     154714   21609   no    
0            170751   49320   no     167635  47185.1  no     190426   70718   no     166235   37867   no    
0            338292   77424   no     308401  72413.5  no     285258   96928   no     270482   56461   no    
0            375823  103519   no     300042  83492.2  no     346167  124416   no     313025   91650   no    
0            358715  102361   no     286377  74743.7  no     332957  130615   no     287004  112531   no    
0            344927  100288   no     254894  72300.5  no     309830  145761   no     282127  116800   no    
0            322406  100092   no     236734  66819.4  no     298532  134445   no     255333  111243   no    
0            305753   94522   no     220631  69333.5  no     291354  140748   no     258799  105926   no    
0            293497   94390   no     222498  64095.3  no     290350  141212   no     257469  105030   no    
0            280381   89911   no     204737  61416.3  no     279302  129993   no     244906  100326   no    
0            263646   92931   no     197637  66577.3  no     272235  139284   no     230172   96294   no    
0            252410   90891   no     194904  59075.7  no     269686  127697   no     240066  102669   no    
0            251088   83446   no     193997  60749.8  no     255196  127864   no     232080   97080   no    
0            246626   81480   no     186611  70584.9  no     247086  121716   no     214318  103643   no    
0            240595   76161   no     181612  59956.7  no     233785  130021   no     219361   97414   no    
0            236236   81339   no     184183  62714.4  no     232388  121831   no     203234  102753   no    
0            225440   71362   no     162602  68268.6  no     221727  106731   no     203883  103380   no    
0            217806   72501   no     178143  61967.2  no     213738  109653   no     207658  100318   no    
0            212162   73476   no     172177  58340.0  no     222778  102873   no     215800   89206   no    
0            215692   69192   no     176953  49544.3  no     209133  106058   no     204472   87351   no    
0            212888   72108   no     165768  56187.2  no     207788  104749   no     209155   77285   no    
0            204297   72806   no     172730  61319.8  no     203053   96016   no     203285   78297   no    
0            199837   70059   no     170075  65454.8  no     201803  102024   no     192343   80866   no    
0            197950   70274   no     165577  59842.6  no     203003  100118   no     192726   74603   no    
0            197040   68483   no     177644  57465.6  no     204138   96952   no     192568   68969   no    
0            189237   64614   no     161028  56622.4  no     202929   81985   no     194476   68646   no    
0            194178   64114   no     165060  45319.6  no     193494   88233   no     189387   58597   no    
0            191055   65627   no     164986  56562.4  no     191968   85368   no     176490   61072   no    
0            194676   65145   no     170142  48006.8  no     203968   90795   no     193395   67215   no    
Title="Plot"
Xaxis="user units"
Yaxis="no scaling"

Line="Roi_1"
0.000000e+00	1.720569e+05
0.000000e+00	1.728927e+05
0.000000e+00	1.738532e+05
0.000000e+00	1.754225e+05
0.000000e+00	1.707508e+05
0.000000e+00	3.382923e+05
0.000000e+00	3.758233e+05
0.000000e+00	3.587145e+05
0.000000e+00	3.449271e+05
0.000000e+00	3.224063e+05
0.000000e+00	3.057534e+05
0.000000e+00	2.934972e+05
0.000000e+00	2.803814e+05
0.000000e+00	2.636456e+05
0.000000e+00	2.524097e+05
0.000000e+00	2.510884e+05
0.000000e+00	2.466262e+05
0.000000e+00	2.405951e+05
0.000000e+00	2.362359e+05
0.000000e+00	2.254404e+05
0.000000e+00	2.178056e+05
0.000000e+00	2.121623e+05
0.000000e+00	2.156916e+05
0.000000e+00	2.128880e+05
0.000000e+00	2.042971e+05
0.000000e+00	1.998369e+05
0.000000e+00	1.979499e+05
0.000000e+00	1.970400e+05
0.000000e+00	1.892374e+05
0.000000e+00	1.941780e+05
0.000000e+00	1.910547e+05
0.000000e+00	1.946760e+05

Line="Roi_2"
0.000000e+00	1.693663e+05
0.000000e+00	1.678545e+05
0.000000e+00	1.616664e+05
0.000000e+00	1.602336e+05
0.000000e+00	1.676347e+05
0.000000e+00	3.084015e+05
0.000000e+00	3.000422e+05
0.000000e+00	2.863768e+05
0.000000e+00	2.548939e+05
0.000000e+00	2.367344e+05
0.000000e+00	2.206306e+05
0.000000e+00	2.224983e+05
0.000000e+00	2.047367e+05
0.000000e+00	1.976371e+05
0.000000e+00	1.949038e+05
0.000000e+00	1.939975e+05
0.000000e+00	1.866111e+05
0.000000e+00	1.816118e+05
0.000000e+00	1.841829e+05
0.000000e+00	1.626024e+05
0.000000e+00	1.781433e+05
0.000000e+00	1.721769e+05
0.000000e+00	1.769533e+05
0.000000e+00	1.657681e+05
0.000000e+00	1.727296e+05
0.000000e+00	1.700749e+05
0.000000e+00	1.655768e+05
0.000000e+00	1.776435e+05
0.000000e+00	1.610277e+05
0.000000e+00	1.650601e+05
0.000000e+00	1.649861e+05
0.000000e+00	1.701423e+05

Line="Roi_3"
0.000000e+00	1.910141e+05
0.000000e+00	1.773537e+05
0.000000e+00	1.769156e+05
0.000000e+00	1.773600e+05
0.000000e+00	1.904264e+05
0.000000e+00	2.852585e+05
0.000000e+00	3.461670e+05
0.000000e+00	3.329570e+05
0.000000e+00	3.098297e+05
0.000000e+00	2.985315e+05
0.000000e+00	2.913542e+05
0.000000e+00	2.903501e+05
0.000000e+00	2.793022e+05
0.000000e+00	2.722354e+05
0.000000e+00	2.696855e+05
0.000000e+00	2.551960e+05
0.000000e+00	2.470858e+05
0.000000e+00	2.337848e+05
